,Datetime,Tweet Id,url,replyCount,renderedContent,source,text,retweetCount,language,likes
529,2022-05-27 14:30:22+00:00,1530194708953112576,https://twitter.com/IPL/status/1530194708953112576,4,"End of Powerplay! 

No shortage of action in the first six overs. 👍 👍

@RCBTweets score 46 runs. 

@rajasthanroyals pick 1 wicket. 

Follow the match ▶️  bit.ly/TataIpl-2022-Q… 

#TATAIPL | #RRvRCB https://t.co/LR2kdIO0u7","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","End of Powerplay! 

No shortage of action in the first six overs. 👍 👍

@RCBTweets score 46 runs. 

@rajasthanroyals pick 1 wicket. 

Follow the match ▶️  https://t.co/orwLrIaXo3 

#TATAIPL | #RRvRCB https://t.co/LR2kdIO0u7",25,en,312
530,2022-05-27 14:27:10+00:00,1530193899930664963,https://twitter.com/IPL/status/1530193899930664963,3,"Qualifier 2. 5.4: Prasidh Krishna to Rajat Patidar 4 runs, Royal Challengers Bangalore 45/1 bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 2. 5.4: Prasidh Krishna to Rajat Patidar 4 runs, Royal Challengers Bangalore 45/1 https://t.co/orwLrIsyMD #Qualifier2 #TATAIPL #IPL2022",9,in,109
531,2022-05-27 14:26:33+00:00,1530193744682790913,https://twitter.com/IPL/status/1530193744682790913,3,"Qualifier 2. 5.3: Prasidh Krishna to Rajat Patidar 4 runs, Royal Challengers Bangalore 41/1 bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 2. 5.3: Prasidh Krishna to Rajat Patidar 4 runs, Royal Challengers Bangalore 41/1 https://t.co/orwLrIsyMD #Qualifier2 #TATAIPL #IPL2022",10,in,89
532,2022-05-27 14:24:18+00:00,1530193182390112258,https://twitter.com/IPL/status/1530193182390112258,4,"Qualifier 2. 4.6: Trent Boult to Faf Du Plessis 4 runs, Royal Challengers Bangalore 37/1 bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 2. 4.6: Trent Boult to Faf Du Plessis 4 runs, Royal Challengers Bangalore 37/1 https://t.co/orwLrIsyMD #Qualifier2 #TATAIPL #IPL2022",8,fr,112
533,2022-05-27 14:23:12+00:00,1530192902302859266,https://twitter.com/IPL/status/1530192902302859266,0,"Qualifier 2. 4.4: Trent Boult to Faf Du Plessis 4 runs, Royal Challengers Bangalore 33/1 bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 2. 4.4: Trent Boult to Faf Du Plessis 4 runs, Royal Challengers Bangalore 33/1 https://t.co/orwLrIsyMD #Qualifier2 #TATAIPL #IPL2022",11,fr,111
534,2022-05-27 14:16:35+00:00,1530191237377974277,https://twitter.com/IPL/status/1530191237377974277,5,"Qualifier 2. 3.1: Prasidh Krishna to Rajat Patidar 4 runs, Royal Challengers Bangalore 21/1 bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 2. 3.1: Prasidh Krishna to Rajat Patidar 4 runs, Royal Challengers Bangalore 21/1 https://t.co/orwLrIaXo3 #Qualifier2 #TATAIPL #IPL2022",10,in,142
535,2022-05-27 14:14:42+00:00,1530190763799109633,https://twitter.com/IPL/status/1530190763799109633,10,"A huge early success with the ball for @rajasthanroyals! 👏 👏

@prasidh43 strikes as captain @IamSanjuSamson takes the catch. 👍 👍

#RCB lose Virat Kohli. 

Follow the match ▶️  bit.ly/TataIpl-2022-Q… 

#TATAIPL | #RRvRCB https://t.co/ocA84wqLnG","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A huge early success with the ball for @rajasthanroyals! 👏 👏

@prasidh43 strikes as captain @IamSanjuSamson takes the catch. 👍 👍

#RCB lose Virat Kohli. 

Follow the match ▶️  https://t.co/orwLrIaXo3 

#TATAIPL | #RRvRCB https://t.co/ocA84wqLnG",27,en,497
536,2022-05-27 14:14:27+00:00,1530190702419881984,https://twitter.com/IPL/status/1530190702419881984,2,"Qualifier 2. 2.4: Trent Boult to Faf Du Plessis 4 runs, Royal Challengers Bangalore 17/1 bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 2. 2.4: Trent Boult to Faf Du Plessis 4 runs, Royal Challengers Bangalore 17/1 https://t.co/orwLrIsyMD #Qualifier2 #TATAIPL #IPL2022",10,fr,115
537,2022-05-27 14:09:46+00:00,1530189523145072640,https://twitter.com/IPL/status/1530189523145072640,28,"Qualifier 2. WICKET!  1.5: Virat Kohli 7(8) ct Sanju Samson b Prasidh Krishna, Royal Challengers Bangalore 9/1 bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Qualifier 2. WICKET!  1.5: Virat Kohli 7(8) ct Sanju Samson b Prasidh Krishna, Royal Challengers Bangalore 9/1 https://t.co/orwLrIsyMD #Qualifier2 #TATAIPL #IPL2022",19,in,176
538,2022-05-27 13:59:43+00:00,1530186993283436544,https://twitter.com/IPL/status/1530186993283436544,5,"All In Readiness! 👏 👏

The LIVE action is about to begin. 👍 👍

Follow the match ▶️  bit.ly/TataIpl-2022-Q… 

#TATAIPL | #RRvRCB https://t.co/7lVVJl2CD7","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","All In Readiness! 👏 👏

The LIVE action is about to begin. 👍 👍

Follow the match ▶️  https://t.co/orwLrIaXo3 

#TATAIPL | #RRvRCB https://t.co/7lVVJl2CD7",34,en,464
539,2022-05-27 13:38:59+00:00,1530181775283998720,https://twitter.com/IPL/status/1530181775283998720,6,"🚨 Team News 🚨

@rajasthanroyals &amp; @RCBTweets remain unchanged. 

Follow the match ▶️  bit.ly/TataIpl-2022-Q… 

#TATAIPL | #RRvRCB 

A look at the Playing XIs 🔽 https://t.co/Typ7SmkRsX","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 Team News 🚨

@rajasthanroyals &amp; @RCBTweets remain unchanged. 

Follow the match ▶️  https://t.co/orwLrIaXo3 

#TATAIPL | #RRvRCB 

A look at the Playing XIs 🔽 https://t.co/Typ7SmkRsX",70,en,946
540,2022-05-27 13:35:36+00:00,1530180926806040576,https://twitter.com/IPL/status/1530180926806040576,2,"Qualifier2.Royal Challengers Bangalore XI: F du Plessis (c), V Kohli, R Patidar, G Maxwell, M Lomror, S Ahmed, D Karthik (wk), W Hasaranga, H Patel, J Hazlewood, M Siraj.  bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Qualifier2.Royal Challengers Bangalore XI: F du Plessis (c), V Kohli, R Patidar, G Maxwell, M Lomror, S Ahmed, D Karthik (wk), W Hasaranga, H Patel, J Hazlewood, M Siraj.  https://t.co/orwLrIt6Cb #Qualifier2 #TATAIPL #IPL2022",24,in,202
541,2022-05-27 13:34:31+00:00,1530180651961708544,https://twitter.com/IPL/status/1530180651961708544,2,"Qualifier2.Rajasthan Royals XI: J Buttler, Y Jaiswal, D Padikkal, S Samson (c/wk), R Parag, S Hetmyer, R Ashwin, O Mccoy, T Boult, P Krishna, Y Chahal.  bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Qualifier2.Rajasthan Royals XI: J Buttler, Y Jaiswal, D Padikkal, S Samson (c/wk), R Parag, S Hetmyer, R Ashwin, O Mccoy, T Boult, P Krishna, Y Chahal.  https://t.co/orwLrIt6Cb #Qualifier2 #TATAIPL #IPL2022",17,en,165
542,2022-05-27 13:34:12+00:00,1530180570780577793,https://twitter.com/IPL/status/1530180570780577793,8,"🚨 Toss Update 🚨

@rajasthanroyals have elected to bowl against @RCBTweets. 

Follow the match ▶️  bit.ly/TataIpl-2022-Q… 

#TATAIPL | #RRvRCB https://t.co/RxSqb19C3s","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🚨 Toss Update 🚨

@rajasthanroyals have elected to bowl against @RCBTweets. 

Follow the match ▶️  https://t.co/orwLrIaXo3 

#TATAIPL | #RRvRCB https://t.co/RxSqb19C3s",68,en,665
543,2022-05-27 13:32:28+00:00,1530180134254542849,https://twitter.com/IPL/status/1530180134254542849,6,Qualifier2.Rajasthan Royals won the toss and elected to field. bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Qualifier2.Rajasthan Royals won the toss and elected to field. https://t.co/orwLrIt6Cb #Qualifier2 #TATAIPL #IPL2022,21,en,209
544,2022-05-27 13:25:09+00:00,1530178294972153857,https://twitter.com/IPL/status/1530178294972153857,19,".@josbuttler vs @HarshalPatel23 🔥 🔥

How excited are you for this battle❓

#TATAIPL | #RRvRCB https://t.co/MN8YVk2pEA","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@josbuttler vs @HarshalPatel23 🔥 🔥

How excited are you for this battle❓

#TATAIPL | #RRvRCB https://t.co/MN8YVk2pEA",48,en,1270
545,2022-05-27 13:15:12+00:00,1530175789597360128,https://twitter.com/IPL/status/1530175789597360128,5,Welcome to the live coverage of Qualifier2 in TATA IPL 2022 between Rajasthan Royals and Royal Challengers Bangalore.  bit.ly/TataIpl-2022-Q… #Qualifier2 #TATAIPL #IPL2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Welcome to the live coverage of Qualifier2 in TATA IPL 2022 between Rajasthan Royals and Royal Challengers Bangalore.  https://t.co/orwLrIt6Cb #Qualifier2 #TATAIPL #IPL2022,21,en,225
546,2022-05-27 13:13:10+00:00,1530175279062085632,https://twitter.com/IPL/status/1530175279062085632,10,"Pre-match catch-ups be like 👌 👌

#TATAIPL | #RRvRCB https://t.co/sOYBWHVaEr","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Pre-match catch-ups be like 👌 👌

#TATAIPL | #RRvRCB https://t.co/sOYBWHVaEr",72,en,2093
547,2022-05-27 13:11:12+00:00,1530174786256572423,https://twitter.com/IPL/status/1530174786256572423,10,"Planning ✅

Execution of plans, loading ⌛️

#TATAIPL | #RRvRCB https://t.co/8SYF09SkiI","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Planning ✅

Execution of plans, loading ⌛️

#TATAIPL | #RRvRCB https://t.co/8SYF09SkiI",73,en,2019
548,2022-05-27 12:52:56+00:00,1530170186103259137,https://twitter.com/IPL/status/1530170186103259137,45,"The Stage Is Set 🏟️ 👏 

#TATAIPL | #RRvRCB https://t.co/9yk5aUzWwE","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Stage Is Set 🏟️ 👏 

#TATAIPL | #RRvRCB https://t.co/9yk5aUzWwE",196,en,6325
549,2022-05-27 12:48:35+00:00,1530169090806976512,https://twitter.com/IPL/status/1530169090806976512,22,"Welcome to the Narendra Modi Stadium, Ahmedabad. 👋

The @IamSanjuSamson-led @rajasthanroyals take on the @RCBTweets, led by @faf1307 in the #TATAIPL 2022 Qualifier 2. 👏 👏 #RRvRCB | @GCAMotera 

Which team will win this contest &amp; seal a place in the Final❓ https://t.co/YnKgzuzd47","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Welcome to the Narendra Modi Stadium, Ahmedabad. 👋

The @IamSanjuSamson-led @rajasthanroyals take on the @RCBTweets, led by @faf1307 in the #TATAIPL 2022 Qualifier 2. 👏 👏 #RRvRCB | @GCAMotera 

Which team will win this contest &amp; seal a place in the Final❓ https://t.co/YnKgzuzd47",48,en,500
550,2022-05-27 04:00:01+00:00,1530036074688483336,https://twitter.com/IPL/status/1530036074688483336,18,"💬💬 ""@msdhoni's 2011 World Cup-winning six changed everything for me.""

@YastikaBhatia finds out the story behind Velocity's power-hitter Kiran Navgire. 👍 👍 - By @Moulinparikh 

Full interview 🎥 🔽 #My11CircleWT20C #VELvTBL 
bit.ly/3wV5Hoe https://t.co/dH0R1kfFkn","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","💬💬 ""@msdhoni's 2011 World Cup-winning six changed everything for me.""

@YastikaBhatia finds out the story behind Velocity's power-hitter Kiran Navgire. 👍 👍 - By @Moulinparikh 

Full interview 🎥 🔽 #My11CircleWT20C #VELvTBL 
https://t.co/WnRDDvdxQZ https://t.co/dH0R1kfFkn",254,en,1593
551,2022-05-26 18:18:22+00:00,1529889695496572928,https://twitter.com/IPL/status/1529889695496572928,7,"Match Report - S Meghana and Jemimah Rodrigues excelled with the bat as the Trailblazers registered a 16-run victory, but a better Net Run Rate ensured Team Velocity’s progress to the finals - writes @mihirlee_58 

READ - iplt20.com/news/3839/wt20… #VELvTBL #My11CircleWT20C","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Match Report - S Meghana and Jemimah Rodrigues excelled with the bat as the Trailblazers registered a 16-run victory, but a better Net Run Rate ensured Team Velocity’s progress to the finals - writes @mihirlee_58 

READ - https://t.co/cHWWTD37K8 #VELvTBL #My11CircleWT20C",20,en,264
552,2022-05-26 18:02:25+00:00,1529885683695120384,https://twitter.com/IPL/status/1529885683695120384,15,"Kiran Navgire is adjudged Player of the Match for her excellent knock of 69 off 34 balls.

#VELvTBL #My11CircleWT20C https://t.co/yDF1kIFOi4","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kiran Navgire is adjudged Player of the Match for her excellent knock of 69 off 34 balls.

#VELvTBL #My11CircleWT20C https://t.co/yDF1kIFOi4",88,en,2180
553,2022-05-26 17:55:37+00:00,1529883973102743552,https://twitter.com/IPL/status/1529883973102743552,8,"For her quick-fire innings of 69 off 34 deliveries, Kiran Navgire is our Top Performer from the second innings.

A look at her batting summary here 👇👇#VELvTBL #My11CircleWT20C https://t.co/ANKNW6u72c","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","For her quick-fire innings of 69 off 34 deliveries, Kiran Navgire is our Top Performer from the second innings.

A look at her batting summary here 👇👇#VELvTBL #My11CircleWT20C https://t.co/ANKNW6u72c",32,en,255
554,2022-05-26 17:29:28+00:00,1529877391899869185,https://twitter.com/IPL/status/1529877391899869185,7,Match 3. Trailblazers Won by 16 Run(s)  bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C,"<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>",Match 3. Trailblazers Won by 16 Run(s)  https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C,10,en,135
555,2022-05-26 17:28:39+00:00,1529877186416631808,https://twitter.com/IPL/status/1529877186416631808,1,"Match 3. WICKET!  19.6: Kathryn Laura Cross 6(6) ct Arundhati Reddy b Poonam Yadav, Velocity 174/9 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. WICKET!  19.6: Kathryn Laura Cross 6(6) ct Arundhati Reddy b Poonam Yadav, Velocity 174/9 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",10,en,101
556,2022-05-26 17:27:01+00:00,1529876773432877056,https://twitter.com/IPL/status/1529876773432877056,1,"Match 3. 19.2: Poonam Yadav to Kathryn Laura Cross 4 runs, Velocity 172/8 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. 19.2: Poonam Yadav to Kathryn Laura Cross 4 runs, Velocity 172/8 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",9,en,86
557,2022-05-26 17:24:25+00:00,1529876120891535360,https://twitter.com/IPL/status/1529876120891535360,1,"Match 3. WICKET!  18.5: Simran Bahadur 12(10) b Hayley Matthews, Velocity 166/8 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. WICKET!  18.5: Simran Bahadur 12(10) b Hayley Matthews, Velocity 166/8 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",10,en,99
558,2022-05-26 17:23:05+00:00,1529875783350624262,https://twitter.com/IPL/status/1529875783350624262,0,"Match 3. 18.3: Hayley Matthews to Simran Bahadur 4 runs, Velocity 166/7 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. 18.3: Hayley Matthews to Simran Bahadur 4 runs, Velocity 166/7 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",8,en,90
559,2022-05-26 17:22:13+00:00,1529875566589009924,https://twitter.com/IPL/status/1529875566589009924,0,"Match 3. 18.2: Hayley Matthews to Simran Bahadur 4 runs, Velocity 162/7 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. 18.2: Hayley Matthews to Simran Bahadur 4 runs, Velocity 162/7 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",10,en,77
560,2022-05-26 17:16:42+00:00,1529874180459712512,https://twitter.com/IPL/status/1529874180459712512,0,"Match 3. WICKET!  17.2: Radha Yadav 2(4) Run Out Jemimah Rodrigues, Velocity 155/7 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. WICKET!  17.2: Radha Yadav 2(4) Run Out Jemimah Rodrigues, Velocity 155/7 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",11,en,113
561,2022-05-26 17:12:41+00:00,1529873166000361472,https://twitter.com/IPL/status/1529873166000361472,10,"Sophia Dunkley with the big wicket of Kiran Navgire who  departs after a brilliant knock of 69.

Live - bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C https://t.co/G0YO3V3tfL","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sophia Dunkley with the big wicket of Kiran Navgire who  departs after a brilliant knock of 69.

Live - https://t.co/jOeEhrp3Wy #VELvTBL #My11CircleWT20C https://t.co/G0YO3V3tfL",18,en,355
562,2022-05-26 17:11:31+00:00,1529872873426505730,https://twitter.com/IPL/status/1529872873426505730,0,"Match 3. WICKET!  16.4: K P Navgire 69(34) st Richa Ghosh b Sophia Dunkley, Velocity 153/6 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. WICKET!  16.4: K P Navgire 69(34) st Richa Ghosh b Sophia Dunkley, Velocity 153/6 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",8,en,89
563,2022-05-26 17:06:12+00:00,1529871537117044736,https://twitter.com/IPL/status/1529871537117044736,0,"Match 3. 15.4: Renuka Singh to K P Navgire 4 runs, Velocity 149/5 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. 15.4: Renuka Singh to K P Navgire 4 runs, Velocity 149/5 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",6,en,102
564,2022-05-26 17:04:17+00:00,1529871054189039616,https://twitter.com/IPL/status/1529871054189039616,1,"Match 3. WICKET!  15.2: Sneh Rana 11(14) ct Smriti Mandhana b Renuka Singh, Velocity 144/5 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. WICKET!  15.2: Sneh Rana 11(14) ct Smriti Mandhana b Renuka Singh, Velocity 144/5 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",6,und,89
565,2022-05-26 16:55:24+00:00,1529868819451498501,https://twitter.com/IPL/status/1529868819451498501,13,"FIFTY for Navgire off just 25 deliveries👏

That's the fastest half-century in the history of the tournament.

Live - bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C https://t.co/Uvr3LtFecm","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FIFTY for Navgire off just 25 deliveries👏

That's the fastest half-century in the history of the tournament.

Live - https://t.co/FLFvj1HDlk #VELvTBL #My11CircleWT20C https://t.co/Uvr3LtFecm",35,en,371
566,2022-05-26 16:55:16+00:00,1529868783199854592,https://twitter.com/IPL/status/1529868783199854592,0,"Match 3. 13.6: Rajeshwari Gayakwad to K P Navgire 6 runs, Velocity 139/4 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. 13.6: Rajeshwari Gayakwad to K P Navgire 6 runs, Velocity 139/4 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",6,en,65
567,2022-05-26 16:54:09+00:00,1529868502898810880,https://twitter.com/IPL/status/1529868502898810880,0,"Match 3. 13.5: Rajeshwari Gayakwad to K P Navgire 6 runs, Velocity 133/4 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. 13.5: Rajeshwari Gayakwad to K P Navgire 6 runs, Velocity 133/4 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",7,en,71
568,2022-05-26 16:50:35+00:00,1529867604000743425,https://twitter.com/IPL/status/1529867604000743425,1,"Match 3. 12.5: Poonam Yadav to Sneh Rana 4 runs, Velocity 125/4 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. 12.5: Poonam Yadav to Sneh Rana 4 runs, Velocity 125/4 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",8,en,80
569,2022-05-26 16:48:36+00:00,1529867105092640768,https://twitter.com/IPL/status/1529867105092640768,10,"Rajeshwari Gayakwad picks up her second wicket as Deepti Sharma departs for just 2 runs.

Live - bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C https://t.co/HJ5Fgo7oo0","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Rajeshwari Gayakwad picks up her second wicket as Deepti Sharma departs for just 2 runs.

Live - https://t.co/FLFvj1HDlk #VELvTBL #My11CircleWT20C https://t.co/HJ5Fgo7oo0",11,en,254
570,2022-05-26 16:47:40+00:00,1529866872392499203,https://twitter.com/IPL/status/1529866872392499203,0,"Match 3. 11.6: Rajeshwari Gayakwad to Sneh Rana 4 runs, Velocity 120/4 bit.ly/WT20C-3 #VELvTBL #My11CircleWT20C","<a href=""http://www.iplt20.com"" rel=""nofollow"">IPLT20 Live</a>","Match 3. 11.6: Rajeshwari Gayakwad to Sneh Rana 4 runs, Velocity 120/4 https://t.co/jOeEhrow70 #VELvTBL #My11CircleWT20C",6,hi,82
